uid,nivel_entidad,orden_entidad,tipo_contrato,nombre_entidad,dpto_entidad,munp_entidad,cuantia_contrato_reg,valor_adicion_reg,valor_total_reg,ruta_web,error_cuantia_proceso,tipo_error_proceso,error_cuantia_contrato,tipo_error_contrato,cuantia_contrato_real,error_adicion,tipo_error_adicion,valor_adicion_real,cuantia_proceso_real,cuantia_proceso_reg,moneda,tipo_consulta
19-4-8839298-8041280,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,Otro Tipo de Contrato,CASANARE - CAPRESOCA E.P.S.,Casanare,Yopal,1,350000000.00,32350000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-8839298,0,,0,,,1,Adiciones faltantes,430000000,1,,Pesos (COP),Ceros adicionales
15-4-4375457-4027086,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Suministro,ANTIOQUIA - E.S.E. HOSPITAL PEDRO NEL CARDONA - ARBOLETES,Antioquia,Arboletes,1,,40000000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-4375457,0,,1,Agregación de ceros,40000000,0,,,1,,Pesos (COP),Ceros adicionales
19-4-9329496-8490519,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Otro Tipo de Contrato,ANTIOQUIA - EMPRESA DE SEGURIDAD DEL ORIENTE S.A.S - ESO RIONEGRO S.A.S,Antioquia,Rionegro,1,,13000000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9329496,0,,0,,,0,,,1,,Pesos (COP),Ceros adicionales
19-12-10047431-9170652,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,HUILA - ESE HOSPITAL SANTA TERESA DE TESALIA,Huila,Tesalia,1,,31440000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-10047431 ,0,,1,Agregación de ceros,31440000,0,,,1,,Pesos (COP),Ceros adicionales
14-1-127709-3766594,TERRITORIAL,DISTRITO CAPITAL,Obra,BOGOTÁ D.C. - IDU,Bogotá D.C.,Bogotá D.C.,1,98283375883.00,2.62583E+11,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-127709,1,Digitación,0,,,0,,,1,,Pesos (COP),Ceros adicionales
16-4-5016733-4635547,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,HUILA - E.S.E. HOSPITAL SAN FRANCISCO JAVIER - ACEVEDO,Huila,Acevedo,1,,17272000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5016733,0,,1,Agregación de ceros,17272700,0,,,1,,Pesos (COP),Ceros adicionales
19-4-9793899-8923603,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Suministro,HUILA - E.S.E. HOSPITAL SAN FRANCISCO DE ASIS NIVEL I - PALERMO,Huila,Palermo,1,,69972000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9793899,0,,1,Agregación de ceros,69972000,0,,,1,,Pesos (COP),Ceros adicionales
17-12-6353691-5779127,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,ANTIOQUIA - EMPRESAS PÚBLICAS DE VALDIVIA S.A. E.S.P. - VALDIVIA,Antioquia,Valdivia,1,,25680000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6353691 ,0,,1,Agregación de ceros,25680000,0,,,1,,Pesos (COP),Ceros adicionales
19-4-9756642-8889277,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Otro Tipo de Contrato,NARIÑO - EMPRESA ObraS SANITARIAS DE PASTO,Nariño,Pasto,1,,15000000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9756642 ,0,,0,,,0,,,1,,Pesos (COP),Ceros adicionales
14-12-2388663-2246378,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,SANTANDER - GOBERNACIÓN,Santander,Bucaramanga,1,,22500000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2388663,0,,1,Agregación de ceros,22500000,0,,,1,,Pesos (COP),Ceros adicionales
16-12-5917545-5380391,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,LA GUAJIRA - E.S.E. HOSPITAL NUESTRA DE PILAR - BARRANCAS,La Guajira,Barrancas,1,,28800000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5917545,0,,1,Agregación de ceros,28800000,0,,,1,,Pesos (COP),Ceros adicionales
14-13-2874970-4015785,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Interventoría,HUILA - ALCALDÍA MUNICIPIO DE TESALIA,Huila,Tesalia,1,,13600000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-13-2874970,0,,1,Agregación de ceros,13600000,0,,,1,,Pesos (COP),Ceros adicionales
17-4-6029057-5489885,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,HUILA - E.S.E. HOSPITAL SAN FRANCISCO JAVIER - ACEVEDO,Huila,Acevedo,1,,15600000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6029057,0,,1,Agregación de ceros,15600000,0,,,1,,Pesos (COP),Ceros adicionales
14-12-2285678-2145482,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Prestación de Servicios,SANTANDER - ALCALDÍA MUNICIPIO DE SAN VICENTE CHUCURÍ,Santander,San Vicente de Chucurí,1,,24000000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2285678,0,,1,Agregación de ceros,24000000,0,,,1,,Pesos (COP),Ceros adicionales
17-12-6722474-6113182,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,Otro Tipo de Contrato,SANTANDER - ALCALDÍA MUNICIPIO DE FLORIDABLANCA,Santander,Floridablanca,1,,20000000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6722474,0,,0,,,0,,,1,,Pesos (COP),Ceros adicionales
18-4-7913963-7185835,TERRITORIAL,DISTRITO CAPITAL,Prestación de Servicios,BOGOTÁ D.C. - ENTIDAD PROMOTORA DE SALUD CONVIDA,Bogotá D.C.,Bogotá D.C.,1,,12000000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7913963,0,,0,,,0,,,1,,Pesos (COP),Ceros adicionales
15-4-3629924-3406073,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,Prestación de Servicios,CALDAS - HOSPITAL DE SAN MARCOS DE CHINCHINÁ,Caldas,Chinchiná,1,,63684000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3629924,0,,1,Agregación de ceros,63684000,0,,,1,,Pesos (COP),Ceros adicionales
19-4-10102744-9224987,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,TOLIMA - E.S.E. HOSPITAL SAN JUAN DE DIOS - HONDA,Tolima,Honda,1,,78210000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-10102744,0,,0,,,0,,,1,,Pesos (COP),Ceros adicionales
19-12-9165676-8342726,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Prestación de Servicios,RISARALDA - ALCALDÍA MUNICIPIO DE MARSELLA,Risaralda,Marsella,1,,15264000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9165676,0,,1,Agregación de ceros,15264000,0,,,1,,Pesos (COP),Ceros adicionales
17-4-7021201-6377581,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,META - E.S.E SOLUCIÓN SALUD - VILLAVICENCIO,Meta,Villavicencio,1,,11340000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-7021201 ,0,,1,Agregación de ceros,11340000,0,,,1,,Pesos (COP),Ceros adicionales
14-12-2707737-2533168,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 1,Prestación de Servicios,VALLE DEL CAUCA - INDERVALLE - INSTITUTO DEL DEPORTE LA EDUCACIÓN FÍSICA Y RECREACIÓN DEL VALLE DEL CAUCA,Valle del Cauca,Cali,1,,31600000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2707737,0,,1,Agregación de ceros,31600000,0,,,1,,Pesos (COP),Ceros adicionales
19-12-9391285-8546030,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,Prestación de Servicios,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CALI,Valle del Cauca,Cali,1,,39200000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9391285 ,1,Agregación de ceros,1,Agregación de ceros,39200000,0,,,1,,Pesos (COP),Ceros adicionales
16-12-4601232-5029162,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 5,Prestación de Servicios,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE ZARZAL,Valle del Cauca,Zarzal,1,,34500000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-4601232,1,Digitación,1,Digitación,31800000,0,,,1,,Pesos (COP),Ceros adicionales
14-4-2242164-2102688,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C. - E.S.E. HOSPITAL UNIVERSITARIO DE LA SAMARITANA,Bogotá D.C.,Bogotá D.C.,1,2520000000.00,10820000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2242164,0,,0,,,0,,,1,,Pesos (COP),Ceros adicionales
17-4-6962721-6323862,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 1,Prestación de Servicios,ANTIOQUIA - INSTITUTO DEPARTAMENTAL DE DEPORTES DE ANTIOQUIA - MEDELLÍN,Antioquia,Medellín,1,2867212592.00,10567214592,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6962721,0,,0,,,0,,,1,,Pesos (COP),Ceros adicionales
16-12-5299528-5001657,TERRITORIAL,DISTRITO CAPITAL,Prestación de Servicios,BOGOTÁ D.C. - ALCALDÍA LOCAL LA CANDELARIA,Bogotá D.C.,Bogotá D.C.,1,3750000.00,29253750000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5299528,0,,1,Agregación de ceros,29250000,0,,,1,,Pesos (COP),Ceros adicionales
16-4-5957698-5419389,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Otro Tipo de Contrato,NARIÑO - CENTRALES ELÉCTRICAS S.A.E.S.P - CEDENAR S.A.E.S.P,Nariño,Pasto,1,,28000000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5957698 ,0,,0,,,0,,,1,,Pesos (COP),Ceros adicionales
20-12-10439659-9562023,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,Prestación de Servicios,ANTIOQUIA - INSTITUTO PARA EL DEPORTE Y LA RECREACIÓN DE SABANETA,Antioquia,Sabaneta,1,,16660000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10439659,0,,1,Agregación de ceros,16660000,0,,,1,,Pesos (COP),Ceros adicionales
18-12-8537423-7766241,TERRITORIAL,DISTRITO CAPITAL,Otro Tipo de Contrato,ATLÁNTICO - ALCALDÍA DISTRITO ESPECIAL  INDUSTRIAL Y PORTUARIO BARRANQUILLA,Atlántico,Barranquilla,1,,50000000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8537423,0,,0,,,0,,,1,,Pesos (COP),Ceros adicionales
19-4-8959165-8151238,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,CASANARE - EMPRESA DE SERVICIOS PUBLICOS DE CASANARE S.A. E.S.P. - ENERCA S.A. E.S.P. - YOPAL,Casanare,Yopal,1,,16068000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-8959165,0,,1,Agregación de ceros,16068000,0,,,1,,Pesos (COP),Ceros adicionales
20-12-10298660-9438398,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 1,Prestación de Servicios,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE YUMBO,Valle del Cauca,Yumbo,1,,63250000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10298660,0,,1,Agregación de ceros,63250000,0,,,1,,Pesos (COP),Ceros adicionales
15-12-3832987-3573895,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Otro Tipo de Contrato,ANTIOQUIA - ÁREA METROPOLITANA DEL VALLE DE ABURRÁ - MEDELLÍN,Antioquia,Medellín,1,,12250000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3832987,0,,0,,,0,,,1,,Pesos (COP),Ceros adicionales
18-4-7499720-6815379,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOYACÁ - E.S.E. CENTRO DE SALUD DE VIRACACHÁ - VIRACACHÁ,Boyacá,Viracachá,1,,10000000200,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7499720,0,,1,Agregación de ceros,10000200,0,,,1,,Pesos (COP),Ceros adicionales
15-4-3430927-3236275,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C. - E.S.E. HOSPITAL UNIVERSITARIO DE LA SAMARITANA,Bogotá D.C.,Bogotá D.C.,1,8733000000.00,31033000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3430927,0,,0,,,0,,,1,,Pesos (COP),Ceros adicionales
19-12-8905665-8103019,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,ANTIOQUIA - E.S.E. HOSPITAL SAN JUAN DE DIOS - SEGOVIA,Antioquia,Segovia,1,,21600000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-8905665,0,,1,Agregación de ceros,21600000,0,,,1,,Pesos (COP),Ceros adicionales
20-4-10463401-9586152,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,ANTIOQUIA - ALIANZA MEDELLIN ANTIOQUIA EPS SAS,Antioquia,Medellín,1,,25500000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10463401,0,,0,,,0,,,1,,Pesos (COP),Ceros adicionales
14-12-2790361-2612000,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,SANTANDER - GOBERNACIÓN,Santander,Bucaramanga,1,,14000000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2790361 ,0,,1,Agregación de ceros,14000000,0,,,1,,Pesos (COP),Ceros adicionales
14-4-2562934-2404929,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C. - E.S.E. HOSPITAL TUNJUELITO II NIVEL,Bogotá D.C.,Bogotá D.C.,1,,22750000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2562934 ,0,,1,Agregación de ceros,22750000,0,,,1,,Pesos (COP),Ceros adicionales
16-13-5216984-4893335,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Prestación de Servicios,NARIÑO - ALCALDÍA MUNICIPIO DE MOSQUERA,Nariño,Mosquera,1,,19000000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-13-5216984,0,,1,Agregación de ceros,19000000,0,,,1,,Pesos (COP),Ceros adicionales
16-12-4784466-4425225,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 1,Prestación de Servicios,SANTANDER - CONCEJO MUNICIPIO DE BUCARAMANGA,Santander,Bucaramanga,1,,10250000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-4784466,0,,1,Agregación de ceros,10250000,0,,,1,,Pesos (COP),Ceros adicionales
19-12-9129431-8306047,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 1,Otro Tipo de Contrato,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE PALMIRA,Valle del Cauca,Palmira,1,,19741000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9129431,0,,0,,,0,,,1,,Pesos (COP),Ceros adicionales
16-12-5200748-4747527,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 1,Prestación de Servicios,SANTANDER - ALCALDÍA MUNICIPIO DE BARRANCABERMEJA,Santander,Barrancabermeja,1,,10500000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5200748,0,,1,Agregación de ceros,10500000,0,,,1,,Pesos (COP),Ceros adicionales
18-12-8760429-7963063,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Otro Tipo de Contrato,META - GOBERNACIÓN,Meta,Villavicencio,1,,32000000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8760429,0,,0,,,0,,,1,,Pesos (COP),Ceros adicionales
19-9-454304-8611826,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,Prestación de Servicios,ANTIOQUIA - ALCALDÍA MUNICIPIO DE MEDELLÍN,Antioquia,Medellín,1,,13660000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-9-454304,0,,0,,,0,,,1,,Pesos (COP),Ceros adicionales
20-4-10363196-9525535,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,Prestación de Servicios,CALDAS - HOSPITAL SAN JUAN DE DIOS DE RIOSUCIO,Caldas,Riosucio,1,,19800000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10363196,0,,1,Agregación de ceros,19800000,0,,,1,,Pesos (COP),Ceros adicionales
19-12-9489430-8999306,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Suministro,TOLIMA - E.S.E. HOSPITAL REGIONAL - EL LÍBANO,Tolima,El Líbano,1,,32900000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9489430,0,,1,Agregación de ceros,32900000,0,,,1,,Pesos (COP),Ceros adicionales
14-12-3192711-2991245,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Otro Tipo de Contrato,CESAR - GOBERNACIÓN,Cesar,Valledupar,1,,30000000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-3192711 ,0,,0,,,0,,,1,,Pesos (COP),Ceros adicionales
19-4-9974280-9098915,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,GUAVIARE - E.S.E. RED DE SERVICIOS DE SALUD DE PRIMER NIVEL,Guaviare,San José del Guaviare,1,,30000000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9974280 ,0,,1,Agregación de ceros,30000000,0,,,1,,Pesos (COP),Ceros adicionales
15-4-3579675-5288175,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ - E.S.E SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE UNIDAD DE SERVICIOS DE SALUD  USAQUÉN,Bogotá D.C.,Bogotá D.C.,1,22051242431.00,22951242431,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3579675,0,,1,Agregación de ceros,3000000000,1,Digitación,34596242431,1,,Pesos (COP),Ceros adicionales
15-12-4074106-3770043,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,SANTANDER - GOBERNACIÓN,Santander,Bucaramanga,1,4200000.00,11204200000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4074106,0,,1,Agregación de ceros,11204200,0,,,1,,Pesos (COP),Ceros adicionales
17-12-6568383-5971255,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 4,Prestación de Servicios,MAGDALENA - ALCALDÍA MUNICIPIO DE SITIONUEVO,Magdalena,Sitionuevo,1,,62400000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6568383 ,1,Agregación de ceros,1,Agregación de ceros,62400000,0,,,1,,Pesos (COP),Ceros adicionales
18-4-8583713-7809495,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,ANTIOQUIA - ALIANZA MEDELLIN ANTIOQUIA EPS SAS,Antioquia,Medellín,1,13984366388.00,95824366388,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8583713,0,,0,,,1,Adiciones faltantes,23384366390,1,,Pesos (COP),Ceros adicionales
19-4-10020290-9145917,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,QUINDÍO - INSTITUCIÓN EDUCATIVA SANTA TERESA DE JESÚS,Quindío,Armenia,1,,6.3E+11,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-10020290,0,,1,Agregación de ceros,630000,0,,,1,,Pesos (COP),Ceros adicionales
17-12-6164608-5755252,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,Prestación de Servicios,ANTIOQUIA - ALCALDÍA MUNICIPIO DE BELLO,Antioquia,Bello,1,2450000.00,11762450000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6164608,0,,1,Agregación de ceros,11760000,0,,,1,,Pesos (COP),Ceros adicionales
16-4-4651217-4279698,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Suministro,ANTIOQUIA - E.S.E. HOSPITAL ÓSCAR EMIRO VERGARA CRUZ - SAN PEDRO DE URABÁ,Antioquia,San Pedro de Uraba,1,,20000000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4651217,0,,1,Agregación de ceros,20000000,0,,,1,,Pesos (COP),Ceros adicionales
17-13-6889059-6295941,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Suministro,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE CABRERA,Cundinamarca,Cabrera,1,,11985000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-13-6889059,0,,1,Agregación de ceros,11985000,0,,,1,,Pesos (COP),Ceros adicionales
14-12-2362373-2220818,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C.  - SECRETARÍA DISTRITAL DE SEGURIDAD  CONVIVENCIA Y JUSTICIA - BOGOTÁ,Bogotá D.C.,Bogotá D.C.,1,,42400000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2362373,0,,1,Agregación de ceros,42400000,0,,,1,,Pesos (COP),Ceros adicionales
20-12-10435862-9558242,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Prestación de Servicios,TOLIMA - ALCALDÍA MUNICIPIO DE VENADILLO,Tolima,Venadillo,1,,21000000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10435862,0,,0,,,0,,,1,,Pesos (COP),Ceros adicionales
15-12-3699296-3466728,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C. - E.S.E. HOSPITAL PABLO VI BOSA I NIVEL BOGOTÁ D.C.,Bogotá D.C.,Bogotá D.C.,1,,36450000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3699296 ,0,,1,Agregación de ceros,36450000,0,,,1,,Pesos (COP),Ceros adicionales
17-12-6767375-6154787,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Otro Tipo de Contrato,SANTANDER - GOBERNACIÓN,Santander,Bucaramanga,1,,25150000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6767375 ,0,,0,,,0,,,1,,Pesos (COP),Ceros adicionales
20-12-10283720-9415580,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,ANTIOQUIA - FONDO DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA EL BAGRE,Antioquia,El Bagre,1,,24528000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10283720,0,,1,Agregación de ceros,24528000,0,,,1,,Pesos (COP),Ceros adicionales
18-12-7532316-6845074,TERRITORIAL,DISTRITO CAPITAL,Otro Tipo de Contrato,ATLÁNTICO - ALCALDÍA DISTRITO ESPECIAL  INDUSTRIAL Y PORTUARIO BARRANQUILLA,Atlántico,Barranquilla,1,,30000000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7532316,0,,0,,,0,,,1,,Pesos (COP),Ceros adicionales
14-12-2905758-2723143,TERRITORIAL,NACIONAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C. - SECRETARÍA DISTRITAL DE MOVILIDAD,Bogotá D.C.,Bogotá D.C.,1,,18000000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2905758,0,,1,Agregación de ceros,18000000,0,,,1,,Pesos (COP),Ceros adicionales
19-12-9168687-8342849,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,CALDAS - GOBERNACIÓN,Caldas,Manizales,1,,1E+11,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9168687,0,,1,Agregación de ceros,100000000,0,,,1,,Pesos (COP),Ceros adicionales
18-12-8333004-7580097,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 1,Otro Tipo de Contrato,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE CÚCUTA,Norte De Santander,San José de Cúcuta,1,,35000000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8333004,0,,0,,,0,,,1,,Pesos (COP),Ceros adicionales
18-12-8142916-7400342,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Prestación de Servicios,CHOCÓ - ALCALDÍA MUNICIPIO DE CÉRTEGUI,Chocó,Cértegui,1,,17950000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8142916,1,Agregación de ceros,1,Agregación de ceros,17950000,0,,,1,,Pesos (COP),Ceros adicionales
19-4-9931993-9058600,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,CUNDINAMARCA - FONDO DE DESARROLLO DE PROYECTOS DE CUNDINAMARCA - FONDECUN,Bogotá D.C.,Bogotá D.C.,1,,10575000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9931993,0,,1,Agregación de ceros,10575000,0,,,1,,Pesos (COP),Ceros adicionales
18-4-8043362-7307418,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 1,Prestación de Servicios,VALLE DEL CAUCA - UNIVERSIDAD DEL VALLE,Valle del Cauca,Cali,1,,12000000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8043362,0,,1,Agregación de ceros,12000000,0,,,1,,Pesos (COP),Ceros adicionales
